population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2004,113.93641133441001,127.54614338063,98.59123640157
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2010,0.000139321795492,0.0001587535516482,0.0001192642283624
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2010,70.9778160459,80.90168416322,61.323051016810005
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2010,0.0001385538981419,0.0001583129003483,0.0001184445753125
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2010,71.13960099891,81.15689392783,61.41751838234
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2004,0.0001322965597466,0.0001517887882422,0.0001135875659787
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2004,70.75941444536,80.98960066817,61.047560816460006
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2005,0.0002567646565247,0.0002894859463174,0.0002212362797954
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2005,113.85804557258,127.48567692904001,98.56498143098
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2009,0.0001374798098453,0.0001571819997265,0.0001176376645771
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2009,71.15441186948,81.23065603946,61.37713885006
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2006,0.0002574330868617,0.0002903247961903,0.000221724551643
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2006,113.72167854336,127.28766529094,98.37309365406
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2011,0.000139355645383,0.0001590331581639,0.000119109110074
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2011,71.01490293774,81.00169781149,61.27585339163999
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2007,0.0002582263969002,0.0002911060121808,0.0002225508493507
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2007,113.52278851019,127.01633810681,98.21384724347001
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2006,0.0001339391471298,0.0001533824606275,0.0001149355225141
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2006,70.64736603761,80.85480239028,60.850497298380006
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2012,0.0001411913531214,0.0001604944255029,0.0001205975966381
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2012,70.68485639568,80.54164050499,60.9981872626
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2008,0.0001367380023362,0.0001560657750217,0.0001172965017744
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2008,70.87866799509,80.96136191822,61.1520994738
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2009,0.0002599977266185,0.0002928516838452,0.0002243512577957
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2009,113.16785664041998,126.53695013605,97.9148377391
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2007,0.0001353327153343,0.000154705747505,0.0001160085566491
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2007,70.74803607953,80.91426607184,60.99128798251
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2012,0.000140309023819,0.0001596619567403,0.0001198344892225
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2012,70.84290216655,80.80371654164,61.0930359214
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2009,0.0001382192957529,0.000157600183982,0.0001184897647697
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2009,70.97784797242001,80.98150985435001,61.28055738386
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2010,0.0002605586858118,0.0002935706925095,0.0002248934054485
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2010,113.02914420717,126.37635845706001,97.77488201050001
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2014,0.0001431588944468,0.0001623758197466,0.000122087398553
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2014,70.29791504556,80.08961727622,60.58728375965
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2015,0.0002706502188108,0.0003041591103428,0.000234388673898
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2015,114.24256059065,128.06918453311002,99.48602740794
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2014,0.0001420559648921,0.0001614336550064,0.0001211956846325
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2014,70.45478232882,80.37695946055,60.68182479911
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0001412310845781,0.000160651749583,0.00012054865172
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2013,70.63992256172,80.57449527782,60.879852814299994
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2015,0.0001442634171445,0.0001637518897296,0.0001229977420973
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2015,70.15112749114,79.92632054252,60.4147408351
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2011,0.0001401637752257,0.0001595273835459,0.0001199010601434
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2011,70.85660184291001,80.74556343083,61.18263445606
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2012,0.0002637640605044,0.0002968054045281,0.0002283854038409
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2012,113.3189833831,126.78878516285,97.93817662039
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2011,0.0002617676014684,0.0002947364977447,0.0002259284352578
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2011,113.07344918714999,126.45137507327,97.71868321202
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2017,0.0002751350203708,0.0003092193093205,0.0002382220468459
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2017,114.36062973754001,128.11141326955,99.47654213908
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2015,0.0001430487713024,0.0001626038125453,0.0001220189362974
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2015,70.30575678481,80.22417912674,60.50968079076
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2014,0.0002686537003634,0.0003021105235523,0.0002328878856496
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2014,114.0097760375,127.72956296719,99.02214307476001
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0002661927478095,0.0002994948908133,0.0002310875823684
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2013,113.68794229787,127.27438974253,98.50056613717999
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2013,0.000142209338662,0.000161302058764,0.0001213039056298
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2013,70.48220767039,80.30091734516,60.784678315369995
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2017,0.0001461912265021,0.0001662819455791,0.0001244964795977
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2017,69.97003044325,79.83124082495999,60.09972393434
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2016,0.000144607265566,0.0001641949643797,0.0001231730676543
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2016,70.15158375829,80.0524191778,60.316577697919996
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0001503117378308,0.0001711379326239,0.0001281040912428
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2019,69.44510855646,79.13392786365,59.54875716409
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2016,0.0002724276331304,0.0003061934176109,0.000235927232707
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2016,114.26927803668,128.05066062333998,99.45491814681
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2020,0.0002663736272562,0.0002995104028796,0.0002302800258719
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2020,114.80775894626,128.65647048544,99.66804288801
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0002800756218562,0.0003149804044644,0.0002423490699816
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2019,114.58094464799998,128.39929670849,99.52363108777
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2016,0.0001458780194106,0.000165514287782,0.0001241023227943
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2016,69.99844171316,79.76145510802999,60.22009990142001
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2018,0.0002779736062364,0.000312489735163,0.0002406201610273
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2018,114.46501449597,128.23908703456001,99.49882291851999
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2017,0.0001474774221073,0.0001674359454518,0.0001255378483702
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2017,69.81764597174,79.54844643023,59.99937481758
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2018,0.0001490819554728,0.0001695063166904,0.0001269880070354
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2018,69.61759878848001,79.31932170286001,59.76301310292
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2020,0.0001396196763221,0.0001589528044531,0.0001190438112049
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2020,69.35375756474001,79.04632048035,59.40439587929001
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2021,0.0002531396127765,0.0002872452440986,0.0002194076879937
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2021,116.25540411601999,130.32032466773,101.10393231855001
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2018,0.0001477646054158,0.0001683529822958,0.0001258762758939
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2018,69.76871935353999,79.59534743435,59.86660726433
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2021,0.0001238681101973,0.0001436334687632,0.0001064475829782
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2021,69.28368894112,79.0605011124,59.35966970432
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2019,0.000149017253656,0.0001699203732856,0.0001269118117444
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2019,69.59354309579,79.40280068057,59.65538076839999
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2022,0.0002296236612435,0.0002628844221443,0.0001976545363444
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2022,117.69682283316999,131.95424945232,102.56589918232
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2023,0.0002362717597382,0.000272492713799,0.0002014236491156
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2023,117.55211544753001,131.86954092468,102.27868703840001
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2022,0.0001270889610815,0.0001486200354675,0.0001068292135103
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2022,69.24108542363001,79.07628573288001,59.317649554249996
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2023,0.0001293035042627,0.0001523746179235,0.0001046292802005
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2023,69.26166153353,78.87957438067,59.5238117946
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2020,0.0001386429289379,0.0001579322543417,0.0001180299239455
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2020,69.49866792798001,79.31375728976,59.511283669440004
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2021,0.0001237192813778,0.0001432329551904,0.0001061563833892
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2021,69.42617146523,79.26359036586,59.470586733400005
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2022,0.0001251496120748,0.0001454496454077,0.0001052232528248
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2022,69.38084817953,79.18341522410999,59.43557996925
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2023,0.0001280199798197,0.000149014730132,0.0001040811052752
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2023,69.40773761687,79.06798346394,59.63194280762
