population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2005,0.4887574609064328,0.6603291641512958,0.2755095165818059
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2005,216.5643707016376,494.3470827094694,77.85500077789379
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2007,0.48510462488592315,0.6548613698884687,0.272957347467865
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2007,213.69076805149308,488.06529442514835,76.82674792463763
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2004,0.5020126800885524,0.709446488412349,0.25263983088781355
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2004,150.66774424570644,378.24088439753075,48.71747715662425
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2007,0.49928647315386426,0.707969092036192,0.24947616220591629
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2007,149.31393505286104,370.4095769867444,47.34515329716591
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2008,0.4824353614690654,0.6512218963529934,0.27215707594479593
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2008,213.0918336122781,486.25027374093816,76.42519618411417
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2008,0.4993497915445684,0.7072847131866848,0.2488255867658409
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2008,151.0992765149115,371.22943195909784,47.49129776775426
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2005,0.5019576380947324,0.7094818596972838,0.25360074477227246
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2005,151.24467987002848,377.6737960400513,48.79575209900823
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2009,0.4803600925971199,0.6487169960965476,0.27348850331287955
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2009,211.60024564709968,481.94008754126656,76.0873917906826
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2009,0.49989835921054954,0.7070804160488061,0.2505126834233422
