population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2003,12.176386008730876,32.65645452278239,2.4699321411824036
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,1998,0.49998078530195506,0.7097966407744489,0.24025115564611155
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,1998,8.598166643482548,25.46278240727765,1.5423937047229497
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2000,0.502527589086293,0.7097225308353592,0.246790582226499
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2000,8.907785967465491,26.65103062067806,1.6006869698790496
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2003,0.4998180615597174,0.7093211905084629,0.24625486694661877
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2003,8.764486674291078,26.280818241239952,1.6017283079205373
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2001,0.4844449106298831,0.663586745459473,0.27702362704664696
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2001,12.059211109738893,32.62214232470183,2.4507678507342185
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2005,0.48240195954847703,0.6565482490172111,0.2733384546365548
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2005,12.1238894997163,32.06517594106198,2.4788857492639327
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2005,0.4994047930612113,0.7096978037694717,0.24701387333837205
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2005,8.885900137097382,26.475644413023314,1.669035310187207
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2001,0.5028044018230035,0.7101319543878022,0.24894850331235213
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2001,8.919683543960204,26.814463412863248,1.6195021616159533
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2001,0.5009420807360888,0.7092794930804328,0.2460135469757033
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2001,8.727834099534183,26.160117115966422,1.5787564020561742
