population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2004,442.1813476968469,919.5853495241405,195.73804481520068
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2009,308.48214011870857,655.0566416433411,125.22049494320963
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2006,440.54315749366424,907.6513972624871,195.785696707468
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2003,443.50542345956336,922.1794907713152,195.4395198376898
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2010,310.4818133844743,658.6187682274204,125.45295566713257
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2003,294.5063232277889,638.6122296069406,122.04293503096106
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2006,300.41847530351083,659.1314872493739,123.05087250131838
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2011,310.46461011986406,665.9370991821773,125.70938301954054
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2004,295.5984833756068,643.2011349127672,123.01802104080167
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2012,310.110421148432,677.9331244483833,125.40331472088575
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2005,443.09090219201465,917.5142437630464,196.38154262012364
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2008,302.48921067877023,651.5704650994442,123.34212953222531
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2007,298.9288121694613,652.4187073928558,122.22196288899487
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2013,315.36189132619484,698.2761068114922,126.16933419042229
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2008,441.76929451509915,911.7660264425358,195.95238825738733
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2007,440.5234596968293,909.5105434159603,195.51857955670044
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2005,297.04940451394884,642.8574640969033,123.0952906223714
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2015,311.37738766805717,708.225813970911,124.95343962078184
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2014,314.2589389571561,701.2521459544558,125.48546962255843
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2009,440.5991474271326,904.1135297959232,195.81655991487003
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2010,440.94799864439926,903.1980968928044,196.18232432894183
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2009,304.73300830060725,647.5193587138034,124.10333304768034
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2016,314.5908274331454,713.4282449791026,125.94433284859983
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2011,439.91116158324405,906.8058301647211,196.14449695752222
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2017,317.1387836488212,718.0153712340348,126.34830765133063
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2010,306.68326903314374,649.9252202805949,124.61208216764308
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2018,320.3836670298994,723.6333882104765,126.96941171971865
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2011,306.5212896222122,658.0734980630333,124.75628795123109
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2012,440.0887111374897,908.0070116524565,196.3672544953229
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2019,325.23045396128293,734.0756148853534,127.72988928858459
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2020,319.8897487449237,729.875964075821,125.76217353205449
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2021,322.9142397398127,733.5692956283724,125.60563364123018
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2012,306.2054372084004,669.0657261854342,124.38449391797336
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2022,315.3184430601192,709.4151120384176,125.11287628449875
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2023,313.08266458042704,700.1419945273484,124.56666584969241
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2014,439.76504253058107,907.5775858195842,197.9818866933142
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2013,438.95060568884065,905.500005476095,196.99809484952274
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2016,310.8719459473004,704.7455621740531,125.19106598457134
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2015,307.4933937987836,699.0606996497474,124.00556716718779
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2016,442.85846039269427,912.0627577025989,199.2252162917202
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2013,311.68091793761994,689.9894860448239,125.15708286933506
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2015,441.61904896135394,910.5062796966762,198.59954514447614
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2018,316.71948637298044,715.7960229732319,126.13185083802323
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2019,321.73985659109945,726.4251872398279,126.8294347405169
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2014,310.61789652232505,692.3535413031984,124.52120789781806
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2019,445.0085490358854,917.033565036062,199.82683668466257
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2018,444.6793799746798,916.580642039579,199.72055563334516
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2017,444.3366540158547,913.4616026552335,199.72788988999977
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2017,313.41201319772017,709.8112169898967,125.57775706588315
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2021,319.3990927043043,721.1313694158878,124.77370904019503
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2020,316.35106472988855,720.9409387750924,124.88869134660413
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2020,442.39365230135644,909.4282441258523,198.85606120708067
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2021,449.1376557612744,924.144803953753,201.95950265270943
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2022,457.85342851894643,948.799532891687,205.75201841075605
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2022,311.8218775091918,696.9048140330812,124.09184318386208
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2023,452.3684703484753,923.0966400231008,203.2247668657563
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2023,309.3691066921151,688.9440895133275,123.50385683151036
